time,sensor,id,detect,read,measure,share,visit,data
2020-08-11 20:18:37,BLE,A6759FA3-E096-2692-9ED4-121CFE7F97DC,,2,,,,mL6p9g
2020-08-11 20:18:37,BLE,51E87C74-FFA4-46B8-AD63-DC6A55D4D41B,1,,,,,
2020-08-11 20:18:37,BLE,51E87C74-FFA4-46B8-AD63-DC6A55D4D41B,,,3,,,RSSI:-73.0
2020-08-11 20:18:37,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-87.0
2020-08-11 20:18:38,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:18:38,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:18:47,BLE,51E87C74-FFA4-46B8-AD63-DC6A55D4D41B,,,3,,,RSSI:-79.0
2020-08-11 20:18:48,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:18:48,BLE,51E87C74-FFA4-46B8-AD63-DC6A55D4D41B,,2,,,,AayC8A
2020-08-11 20:18:48,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:18:48,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,1,,,,,
2020-08-11 20:18:48,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-91.0
2020-08-11 20:18:49,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:18:49,BLE,DEEA5E12-6A51-765B-6423-C0979BDE4F3B,1,,,,,
2020-08-11 20:18:49,BLE,DEEA5E12-6A51-765B-6423-C0979BDE4F3B,,,3,,,RSSI:-79.0
2020-08-11 20:18:57,BLE,DEEA5E12-6A51-765B-6423-C0979BDE4F3B,,,3,,,RSSI:-73.0
2020-08-11 20:18:58,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:18:58,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:18:58,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:18:58,BLE,DEEA5E12-6A51-765B-6423-C0979BDE4F3B,,2,,,,AayC8A
2020-08-11 20:18:59,BLE,0A72E06A-5172-D942-27F0-702EF9DB74E9,1,,,,,
2020-08-11 20:18:59,BLE,0A72E06A-5172-D942-27F0-702EF9DB74E9,,,3,,,RSSI:-79.0
2020-08-11 20:19:00,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,2,,,,mL6p9g
2020-08-11 20:19:09,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-89.0
2020-08-11 20:19:09,BLE,0A72E06A-5172-D942-27F0-702EF9DB74E9,,,3,,,RSSI:-72.0
2020-08-11 20:19:09,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:19:10,BLE,0A72E06A-5172-D942-27F0-702EF9DB74E9,,2,,,,AayC8A
2020-08-11 20:19:11,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:19:11,BLE,C8170449-0F58-B778-12C0-68B1211D7CD1,1,,,,,
2020-08-11 20:19:11,BLE,C8170449-0F58-B778-12C0-68B1211D7CD1,,,3,,,RSSI:-72.0
2020-08-11 20:19:12,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:19:20,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:19:20,BLE,C8170449-0F58-B778-12C0-68B1211D7CD1,,,3,,,RSSI:-80.0
2020-08-11 20:19:21,BLE,C8170449-0F58-B778-12C0-68B1211D7CD1,,2,,,,AayC8A
2020-08-11 20:19:21,BLE,F7B259E1-95D9-D6ED-74D2-3787F9261F46,1,,,,,
2020-08-11 20:19:21,BLE,F7B259E1-95D9-D6ED-74D2-3787F9261F46,,,3,,,RSSI:-72.0
2020-08-11 20:19:22,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-83.0
2020-08-11 20:19:22,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-87.0
2020-08-11 20:19:22,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:19:31,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:19:31,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-89.0
2020-08-11 20:19:32,BLE,F7B259E1-95D9-D6ED-74D2-3787F9261F46,,,3,,,RSSI:-76.0
2020-08-11 20:19:33,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-93.0
2020-08-11 20:19:33,BLE,F7B259E1-95D9-D6ED-74D2-3787F9261F46,,2,,,,AayC8A
2020-08-11 20:19:36,BLE,3BBD94BE-820B-5301-BEA4-8013E06A4C93,1,,,,,
2020-08-11 20:19:36,BLE,3BBD94BE-820B-5301-BEA4-8013E06A4C93,,,3,,,RSSI:-73.0
2020-08-11 20:19:43,BLE,AD5F3176-1426-6DF8-D8FE-646934E6E0D4,1,,,,,
2020-08-11 20:19:45,BLE,9A42457E-AC4C-AAE2-D604-43A53F3ED423,1,,,,,
2020-08-11 20:19:53,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:19:53,BLE,3BBD94BE-820B-5301-BEA4-8013E06A4C93,,,3,,,RSSI:-79.0
2020-08-11 20:19:54,BLE,3BBD94BE-820B-5301-BEA4-8013E06A4C93,,2,,,,AayC8A
2020-08-11 20:19:54,BLE,9C02B4F3-5637-7F94-3413-78DFD5FDAB60,1,,,,,
2020-08-11 20:19:54,BLE,9C02B4F3-5637-7F94-3413-78DFD5FDAB60,,,3,,,RSSI:-73.0
2020-08-11 20:19:55,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:19:55,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-89.0
2020-08-11 20:19:56,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:20:04,BLE,9C02B4F3-5637-7F94-3413-78DFD5FDAB60,,,3,,,RSSI:-79.0
2020-08-11 20:20:04,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-86.0
2020-08-11 20:20:05,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-82.0
2020-08-11 20:20:06,BLE,9C02B4F3-5637-7F94-3413-78DFD5FDAB60,,2,,,,AayC8A
2020-08-11 20:20:06,BLE,32CCF28D-25AC-18A4-9F72-388B1C72088A,1,,,,,
2020-08-11 20:20:06,BLE,32CCF28D-25AC-18A4-9F72-388B1C72088A,,,3,,,RSSI:-72.0
2020-08-11 20:20:07,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:20:15,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:20:15,BLE,32CCF28D-25AC-18A4-9F72-388B1C72088A,,,3,,,RSSI:-80.0
2020-08-11 20:20:15,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:20:16,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-90.0
2020-08-11 20:20:16,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:20:16,BLE,32CCF28D-25AC-18A4-9F72-388B1C72088A,,2,,,,AayC8A
2020-08-11 20:20:16,BLE,76BE0191-7D4B-714C-17BC-F9070769E556,1,,,,,
2020-08-11 20:20:16,BLE,76BE0191-7D4B-714C-17BC-F9070769E556,,,3,,,RSSI:-73.0
2020-08-11 20:20:25,BLE,76BE0191-7D4B-714C-17BC-F9070769E556,,,3,,,RSSI:-73.0
2020-08-11 20:20:25,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:20:25,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:20:25,BLE,76BE0191-7D4B-714C-17BC-F9070769E556,,2,,,,AayC8A
2020-08-11 20:20:26,BLE,2BA24839-339A-1199-F2A6-8333F8F8B679,1,,,,,
2020-08-11 20:20:26,BLE,2BA24839-339A-1199-F2A6-8333F8F8B679,,,3,,,RSSI:-72.0
2020-08-11 20:20:26,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:20:27,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:20:34,BLE,11CB570F-3C31-E025-058B-1C4A9213F02A,,,3,,,RSSI:-59.0
2020-08-11 20:20:34,BLE,11CB570F-3C31-E025-058B-1C4A9213F02A,,2,,,,zTWWcw
2020-08-11 20:20:43,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,1,,,,,
2020-08-11 20:20:43,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-75.0
2020-08-11 20:20:43,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:20:43,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-89.0
2020-08-11 20:20:44,BLE,2BA24839-339A-1199-F2A6-8333F8F8B679,,,3,,,RSSI:-78.0
2020-08-11 20:20:45,BLE,2BA24839-339A-1199-F2A6-8333F8F8B679,,2,,,,AayC8A
2020-08-11 20:20:45,BLE,49D9850F-C4FE-BD58-61AA-3EB7D58559A8,1,,,,,
2020-08-11 20:20:45,BLE,49D9850F-C4FE-BD58-61AA-3EB7D58559A8,,,3,,,RSSI:-80.0
2020-08-11 20:20:54,BLE,49D9850F-C4FE-BD58-61AA-3EB7D58559A8,,,3,,,RSSI:-73.0
2020-08-11 20:20:54,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:20:54,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:20:54,BLE,49D9850F-C4FE-BD58-61AA-3EB7D58559A8,,2,,,,AayC8A
2020-08-11 20:20:55,BLE,73F07040-0B04-3AF4-2868-D08429691F19,1,,,,,
2020-08-11 20:20:55,BLE,73F07040-0B04-3AF4-2868-D08429691F19,,,3,,,RSSI:-79.0
2020-08-11 20:20:55,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:20:56,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,2,,,,zTWWcw
2020-08-11 20:21:04,BLE,73F07040-0B04-3AF4-2868-D08429691F19,,,3,,,RSSI:-78.0
2020-08-11 20:21:04,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:21:04,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:21:04,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-96.0
2020-08-11 20:21:05,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:21:05,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:21:06,BLE,73F07040-0B04-3AF4-2868-D08429691F19,,2,,,,AayC8A
2020-08-11 20:21:06,BLE,174BA805-F4CC-4CAA-E24F-4E56B2AD4284,1,,,,,
2020-08-11 20:21:06,BLE,174BA805-F4CC-4CAA-E24F-4E56B2AD4284,,,3,,,RSSI:-78.0
2020-08-11 20:21:14,BLE,174BA805-F4CC-4CAA-E24F-4E56B2AD4284,,,3,,,RSSI:-79.0
2020-08-11 20:21:15,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-75.0
2020-08-11 20:21:15,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:21:15,BLE,174BA805-F4CC-4CAA-E24F-4E56B2AD4284,,2,,,,AayC8A
2020-08-11 20:21:15,BLE,3CC03F78-A1E1-FFA2-3300-FB30BF9D1C26,1,,,,,
2020-08-11 20:21:15,BLE,3CC03F78-A1E1-FFA2-3300-FB30BF9D1C26,,,3,,,RSSI:-80.0
2020-08-11 20:21:15,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-90.0
2020-08-11 20:21:25,BLE,3CC03F78-A1E1-FFA2-3300-FB30BF9D1C26,,,3,,,RSSI:-79.0
2020-08-11 20:21:25,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:21:25,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-91.0
2020-08-11 20:21:25,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-75.0
2020-08-11 20:21:25,BLE,3CC03F78-A1E1-FFA2-3300-FB30BF9D1C26,,2,,,,AayC8A
2020-08-11 20:21:26,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:21:27,BLE,8A3E3E58-4227-4F92-4D5B-D0339A6C0713,1,,,,,
2020-08-11 20:21:27,BLE,8A3E3E58-4227-4F92-4D5B-D0339A6C0713,,,3,,,RSSI:-74.0
2020-08-11 20:21:28,BLE,AD5F3176-1426-6DF8-D8FE-646934E6E0D4,,,3,,,RSSI:-52.0
2020-08-11 20:21:35,BLE,8A3E3E58-4227-4F92-4D5B-D0339A6C0713,,,3,,,RSSI:-73.0
2020-08-11 20:21:35,BLE,AD5F3176-1426-6DF8-D8FE-646934E6E0D4,,2,,,,mL6p9g
2020-08-11 20:21:36,BLE,8A3E3E58-4227-4F92-4D5B-D0339A6C0713,,2,,,,AayC8A
2020-08-11 20:21:36,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-83.0
2020-08-11 20:21:36,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-94.0
2020-08-11 20:21:36,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:21:39,BLE,CE644CEF-EA94-D02F-B9D1-D1716DB7ED9B,1,,,,,
2020-08-11 20:21:39,BLE,CE644CEF-EA94-D02F-B9D1-D1716DB7ED9B,,,3,,,RSSI:-72.0
2020-08-11 20:21:47,BLE,CE644CEF-EA94-D02F-B9D1-D1716DB7ED9B,,,3,,,RSSI:-72.0
2020-08-11 20:21:47,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-91.0
2020-08-11 20:21:48,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,1,,,,,
2020-08-11 20:21:48,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:21:48,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-75.0
2020-08-11 20:21:48,BLE,CE644CEF-EA94-D02F-B9D1-D1716DB7ED9B,,2,,,,AayC8A
2020-08-11 20:21:48,BLE,B987A55A-7444-AFCA-0832-ADC12AD96113,1,,,,,
2020-08-11 20:21:48,BLE,B987A55A-7444-AFCA-0832-ADC12AD96113,,,3,,,RSSI:-73.0
2020-08-11 20:21:57,BLE,B987A55A-7444-AFCA-0832-ADC12AD96113,,,3,,,RSSI:-72.0
2020-08-11 20:21:57,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-82.0
2020-08-11 20:21:57,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:21:57,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:21:58,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,2,,,,mL6p9g
2020-08-11 20:22:00,BLE,B987A55A-7444-AFCA-0832-ADC12AD96113,,2,,,,AayC8A
2020-08-11 20:22:00,BLE,AE196DCA-5F2D-F822-AC54-F70B82898B83,1,,,,,
2020-08-11 20:22:00,BLE,AE196DCA-5F2D-F822-AC54-F70B82898B83,,,3,,,RSSI:-78.0
2020-08-11 20:22:08,BLE,AE196DCA-5F2D-F822-AC54-F70B82898B83,,,3,,,RSSI:-79.0
2020-08-11 20:22:08,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-89.0
2020-08-11 20:22:08,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-96.0
2020-08-11 20:22:09,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:22:09,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,,4,,Ku1nMg
2020-08-11 20:22:09,BLE,AE196DCA-5F2D-F822-AC54-F70B82898B83,,2,,,,AayC8A
2020-08-11 20:22:10,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-76.0
2020-08-11 20:22:10,BLE,C92DAE26-AEB6-879C-82BC-98FBE2753A15,1,,,,,
2020-08-11 20:22:10,BLE,C92DAE26-AEB6-879C-82BC-98FBE2753A15,,,3,,,RSSI:-73.0
2020-08-11 20:22:10,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:22:19,BLE,C92DAE26-AEB6-879C-82BC-98FBE2753A15,,,3,,,RSSI:-73.0
2020-08-11 20:22:19,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:22:19,BLE,C92DAE26-AEB6-879C-82BC-98FBE2753A15,,2,,,,AayC8A
2020-08-11 20:22:20,BLE,EE06ACA7-DCC0-5F86-80CF-1F3ED3AC785A,1,,,,,
2020-08-11 20:22:20,BLE,EE06ACA7-DCC0-5F86-80CF-1F3ED3AC785A,,,3,,,RSSI:-72.0
2020-08-11 20:22:21,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:22:21,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-81.0
2020-08-11 20:22:30,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-90.0
2020-08-11 20:22:30,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-92.0
2020-08-11 20:22:30,BLE,EE06ACA7-DCC0-5F86-80CF-1F3ED3AC785A,,,3,,,RSSI:-72.0
2020-08-11 20:22:31,BLE,EE06ACA7-DCC0-5F86-80CF-1F3ED3AC785A,,2,,,,AayC8A
2020-08-11 20:22:31,BLE,F3497610-1431-75AC-F1FC-A371194E7946,1,,,,,
2020-08-11 20:22:31,BLE,F3497610-1431-75AC-F1FC-A371194E7946,,,3,,,RSSI:-78.0
2020-08-11 20:22:31,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-84.0
2020-08-11 20:22:40,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:22:40,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-96.0
2020-08-11 20:22:41,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-86.0
2020-08-11 20:22:41,BLE,F3497610-1431-75AC-F1FC-A371194E7946,,,3,,,RSSI:-78.0
2020-08-11 20:22:42,BLE,F3497610-1431-75AC-F1FC-A371194E7946,,2,,,,AayC8A
2020-08-11 20:22:43,BLE,8E016265-5C17-5D4D-2A62-2B10C8F10C26,1,,,,,
2020-08-11 20:22:43,BLE,8E016265-5C17-5D4D-2A62-2B10C8F10C26,,,3,,,RSSI:-71.0
2020-08-11 20:22:52,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-91.0
2020-08-11 20:22:52,BLE,8E016265-5C17-5D4D-2A62-2B10C8F10C26,,,3,,,RSSI:-73.0
2020-08-11 20:22:52,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:22:52,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-90.0
2020-08-11 20:22:53,BLE,8E016265-5C17-5D4D-2A62-2B10C8F10C26,,2,,,,AayC8A
2020-08-11 20:22:53,BLE,585AC64C-FCFA-2B86-9862-786EC37A1610,1,,,,,
2020-08-11 20:22:53,BLE,585AC64C-FCFA-2B86-9862-786EC37A1610,,,3,,,RSSI:-73.0
2020-08-11 20:23:01,BLE,4FBECD50-830F-9796-6AF3-72ACE5DDC16E,,,3,,,RSSI:-86.0
2020-08-11 20:23:01,BLE,585AC64C-FCFA-2B86-9862-786EC37A1610,,,3,,,RSSI:-73.0
2020-08-11 20:23:01,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-79.0
2020-08-11 20:23:02,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:23:02,BLE,585AC64C-FCFA-2B86-9862-786EC37A1610,,2,,,,AayC8A
2020-08-11 20:23:04,BLE,F58E369A-36A7-E145-43AB-79DE1AA37591,1,,,,,
2020-08-11 20:23:04,BLE,F58E369A-36A7-E145-43AB-79DE1AA37591,,,3,,,RSSI:-73.0
2020-08-11 20:23:07,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,1,,,,,
2020-08-11 20:23:07,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,,3,,,RSSI:-86.0
2020-08-11 20:23:15,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,,3,,,RSSI:-86.0
2020-08-11 20:23:16,BLE,F58E369A-36A7-E145-43AB-79DE1AA37591,,,3,,,RSSI:-79.0
2020-08-11 20:23:16,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-75.0
2020-08-11 20:23:16,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,2,,,,mL6p9g
2020-08-11 20:23:16,BLE,F58E369A-36A7-E145-43AB-79DE1AA37591,,2,,,,AayC8A
2020-08-11 20:23:17,BLE,33DFFE84-775B-23C1-1B14-D3F407AEF3E8,1,,,,,
2020-08-11 20:23:17,BLE,33DFFE84-775B-23C1-1B14-D3F407AEF3E8,,,3,,,RSSI:-73.0
2020-08-11 20:23:17,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-88.0
2020-08-11 20:23:18,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,,4,,Ku1nMg
2020-08-11 20:23:26,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:23:26,BLE,7EEFCEE7-E4BC-1B28-D115-70F653AB7F6C,,,3,,,RSSI:-87.0
2020-08-11 20:23:27,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,,3,,,RSSI:-96.0
2020-08-11 20:23:27,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,,4,,Ku1nMg
2020-08-11 20:23:27,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,,,4,,Ku1nMg
2020-08-11 20:23:28,BLE,33DFFE84-775B-23C1-1B14-D3F407AEF3E8,,,3,,,RSSI:-73.0
2020-08-11 20:23:29,BLE,33DFFE84-775B-23C1-1B14-D3F407AEF3E8,,2,,,,AayC8A
2020-08-11 20:23:29,BLE,EEE8ED54-E57A-94C3-3095-CB7DA3AC58E5,1,,,,,
2020-08-11 20:23:29,BLE,EEE8ED54-E57A-94C3-3095-CB7DA3AC58E5,,,3,,,RSSI:-72.0
2020-08-11 20:23:35,BLE,E463DB74-60AD-C4F9-0926-552E3DDF9AB2,1,,,,,
2020-08-11 20:23:35,BLE,E463DB74-60AD-C4F9-0926-552E3DDF9AB2,,,3,,,RSSI:-86.0
2020-08-11 20:23:43,BLE,E463DB74-60AD-C4F9-0926-552E3DDF9AB2,,,3,,,RSSI:-86.0
2020-08-11 20:23:44,BLE,E463DB74-60AD-C4F9-0926-552E3DDF9AB2,,2,,,,PhkrGA
2020-08-11 20:23:44,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,,3,,,RSSI:-94.0
2020-08-11 20:23:45,BLE,EEE8ED54-E57A-94C3-3095-CB7DA3AC58E5,,,3,,,RSSI:-79.0
2020-08-11 20:23:45,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-78.0
2020-08-11 20:23:45,BLE,EEE8ED54-E57A-94C3-3095-CB7DA3AC58E5,,2,,,,AayC8A
2020-08-11 20:23:46,BLE,F28C38D5-A936-F8F7-EB2E-AA2FE56DD92E,1,,,,,
2020-08-11 20:23:46,BLE,F28C38D5-A936-F8F7-EB2E-AA2FE56DD92E,,,3,,,RSSI:-71.0
2020-08-11 20:23:54,BLE,F28C38D5-A936-F8F7-EB2E-AA2FE56DD92E,,,3,,,RSSI:-72.0
2020-08-11 20:23:54,BLE,E463DB74-60AD-C4F9-0926-552E3DDF9AB2,,,3,,,RSSI:-89.0
2020-08-11 20:23:54,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-75.0
2020-08-11 20:23:55,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,,3,,,RSSI:-94.0
2020-08-11 20:23:55,BLE,F28C38D5-A936-F8F7-EB2E-AA2FE56DD92E,,2,,,,AayC8A
2020-08-11 20:23:55,BLE,E463DB74-60AD-C4F9-0926-552E3DDF9AB2,,,,4,,Ku1nMg
2020-08-11 20:23:55,BLE,4819E681-EB76-9729-3C79-EB2579538C13,1,,,,,
2020-08-11 20:23:55,BLE,4819E681-EB76-9729-3C79-EB2579538C13,,,3,,,RSSI:-73.0
2020-08-11 20:24:03,BLE,4819E681-EB76-9729-3C79-EB2579538C13,,,3,,,RSSI:-79.0
2020-08-11 20:24:03,BLE,E463DB74-60AD-C4F9-0926-552E3DDF9AB2,,,3,,,RSSI:-86.0
2020-08-11 20:24:04,BLE,B4BAA598-3C43-7AD9-7853-AE47DD53E734,,,3,,,RSSI:-85.0
2020-08-11 20:24:04,BLE,2767E5C8-8BD9-6CF4-63F4-3D2506F23B2E,,,3,,,RSSI:-94.0
2020-08-11 20:24:04,BLE,4819E681-EB76-9729-3C79-EB2579538C13,,2,,,,AayC8A
